PlayerID,Name,Age,Team,Nacionalidad,Position,PreferredFoot,Matches,Minutes,Goals,Assists,Shots,Passes,PassAccuracy,Tackles,Interceptions,Dribbles,Fouls,YellowCards,RedCards,ValueMercado,Wages,Height,Weight,SprintSpeed,Stamina,OverallRating,Potential,Recomendado_para_Scouting,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39,stat_40,stat_41,stat_42,stat_43,stat_44,stat_45,stat_46,stat_47,stat_48,stat_49,stat_50,stat_51,stat_52,stat_53,stat_54,stat_55,stat_56,stat_57,stat_58,stat_59,stat_60,stat_61,stat_62,stat_63,stat_64,stat_65,stat_66,stat_67,stat_68,stat_69,stat_70,stat_71
P100703,Player_0704,16,Real Verde,Chile,GK,Derecho,23,1472,0.0,2.0,13,1017,90.11321699241897,11,12,16,11,1,0,262.0,11.276884631236262,,72.15114694841606,70.98487745742582,57.97718224642899,75,82,No,100.16,48.82,25.28,62.14,55.35,54.65,53.86,56.82,75.18,25.35,60.07,56.01,57.25,33.07,33.37,46.96,56.98,60.34,58.69,71.77,55.39,44.96,86.45,54.29,54.74,42.74,48.35,48.67,66.01,53.99,58.53,34.85,47.01,76.44,57.29,46.06,47.76,23.48,46.41,66.99,31.47,62.83,63.55,48.8,53.46,70.95,28.91,60.62,33.6,63.35,34.28,69.17,44.27,25.72,46.66,36.21,65.54,71.98,40.86,56.42,56.02,42.35,48.81,42.82,42.42,62.88,50.12,62.82,73.21,53.03,34.91
P100704,Player_0705,26,Laguna FC,Chile,GK,Derecho,26,2366,0.0,0.0,24,1092,66.53261211313223,13,10,14,8,3,0,1148.0,19.695797335920446,180.5635323712769,83.38026095289503,63.828614740354396,64.15546112323803,80,82,No,42.98,25.32,45.93,61.12,47.28,44.65,64.1,24.5,40.49,27.5,69.62,48.34,71.07,45.72,27.92,45.04,75.24,62.32,52.14,51.95,46.7,42.09,54.7,27.16,50.95,46.25,46.84,36.58,54.83,72.78,41.46,55.39,55.06,72.91,29.9,53.87,64.45,62.64,40.46,37.22,51.75,63.64,20.88,33.84,56.01,52.41,68.26,89.1,74.07,48.91,37.61,29.64,56.28,22.48,47.7,54.4,77.42,52.99,37.79,59.25,52.68,64.85,73.01,45.77,59.69,81.18,75.33,38.64,30.24,64.64,43.56
P100705,Player_0706,30,Laguna FC,Perú,GK,Izquierdo,18,1584,0.0,0.0,17,563,72.9170927290074,22,15,15,8,0,0,,34.65641072324913,176.78351078005664,71.17592858956249,61.54575747949757,89.47018804507326,59,67,No,37.16,45.71,56.58,27.95,49.84,50.28,40.53,75.02,42.83,58.51,48.46,31.46,30.33,41.62,54.3,23.23,30.51,40.87,47.9,50.86,45.86,41.66,32.14,54.61,52.98,70.19,51.41,47.71,33.55,48.72,39.88,44.87,52.87,55.79,44.7,57.57,34.23,84.7,33.86,37.46,4.26,24.62,45.33,46.73,48.74,56.42,59.48,53.55,42.5,33.87,47.93,37.16,69.99,51.27,42.78,31.3,56.84,53.57,54.44,43.21,24.05,58.35,57.1,40.14,62.59,59.69,69.39,58.15,50.46,65.08,54.01
P100706,Player_0707,27,City Club,Brasil,MID,Derecho,19,1254,,3.0,15,557,83.68670328614141,17,8,14,5,0,0,252.0,5.3607007462307985,,78.7637938480665,70.26896587990775,61.63430843764705,59,61,No,39.69,35.7,26.99,59.7,31.69,56.4,59.62,44.93,45.86,48.73,61.87,55.62,63.48,37.59,59.36,43.47,69.79,70.47,27.01,35.64,36.09,47.31,39.05,28.04,60.25,51.24,32.52,37.32,26.38,22.87,18.84,27.49,30.71,47.2,39.39,49.64,54.19,69.72,40.2,54.73,61.36,32.35,24.28,36.51,47.23,29.87,52.38,67.49,61.39,26.0,59.52,42.54,58.02,43.1,44.65,54.07,73.67,53.2,36.25,47.72,66.93,56.79,25.37,53.69,63.15,80.17,29.84,37.17,64.06,45.37,44.67
P100707,Player_0708,22,Deportivo Sol,Argentina,MID,Izquierdo,18,1296,5.0,3.0,28,1097,77.35779184829582,20,9,16,3,0,1,312.0,4.522053883416687,177.9058426454412,68.37143077810457,72.36421589040955,53.70518337007842,80,84,No,44.61,41.96,32.6,24.28,83.68,23.67,59.48,33.74,22.29,35.46,65.42,61.91,73.06,53.33,24.12,43.35,58.02,49.71,38.56,35.94,54.42,57.96,52.89,66.48,20.93,45.26,48.84,58.69,70.9,58.72,53.34,44.1,60.38,51.35,43.52,64.91,46.02,53.13,36.95,56.17,54.88,40.12,62.26,57.28,46.56,45.22,51.3,72.36,42.08,39.79,73.25,82.54,37.47,50.4,30.38,40.66,46.31,50.11,28.52,47.74,53.7,42.65,65.35,52.85,60.58,37.64,43.48,39.0,53.97,50.3,32.44
P100708,Player_0709,23,Universidad A,Francia,DEF,Derecho,10,760,0.0,1.0,20,1566,86.73914317890376,19,4,20,7,2,0,804.0,21.81364089243461,182.9735508516218,77.26718575762193,85.50360835711162,60.53845780819349,68,70,No,81.45,54.43,59.2,39.2,40.84,55.07,32.56,39.97,53.24,55.07,74.31,51.42,49.37,-0.97,37.29,78.83,22.03,73.46,46.65,62.31,50.57,79.17,20.5,60.91,77.51,45.36,58.68,53.77,41.48,41.83,53.6,26.71,45.41,28.67,41.74,77.18,33.95,43.62,42.16,60.44,53.42,52.79,66.89,35.8,36.88,75.06,80.32,19.62,63.61,39.22,74.38,51.19,17.0,54.72,59.04,52.21,70.21,66.86,52.06,19.5,53.55,46.96,48.77,41.31,24.52,34.04,64.49,66.01,75.07,46.5,49.62
P100709,Player_0710,21,Marítimo,España,DEF,Izquierdo,15,930,1.0,3.0,17,1062,60.817756208690156,23,14,13,7,0,0,234.0,10.454242388729792,178.62680471820207,78.12603963759351,76.01949581087841,77.16784194393847,69,74,No,29.74,50.16,35.51,17.73,22.07,43.23,43.81,58.39,69.55,55.34,41.5,59.2,58.0,66.34,36.58,57.92,59.04,46.66,29.71,50.67,38.59,63.49,48.07,50.35,44.41,46.0,75.75,58.73,29.19,49.35,28.86,75.32,69.9,75.36,23.45,33.32,37.31,34.68,35.21,36.66,45.81,56.43,58.76,65.64,55.01,55.03,69.3,62.19,54.77,21.97,72.89,24.03,38.67,14.75,77.81,40.57,51.08,24.2,53.06,66.71,36.9,49.75,54.95,32.41,61.85,36.24,51.86,47.78,67.56,53.26,16.23
P100710,Player_0711,25,Universidad A,Argentina,GK,Derecho,15,960,,1.0,12,1039,79.66483923817928,26,7,17,4,1,1,985.0,27.48124105406875,176.41703404355297,66.58644214794387,69.37899715395274,53.949118028910625,67,67,No,40.12,36.79,41.53,31.79,53.26,84.83,57.59,45.26,44.1,45.84,42.69,61.84,55.47,44.24,44.95,41.38,39.21,28.63,44.08,30.18,36.35,67.72,52.1,54.61,37.54,49.8,49.32,59.0,52.83,49.67,37.24,38.78,39.65,34.15,56.19,50.43,45.19,52.31,35.42,35.36,35.47,59.31,63.43,45.78,68.42,54.29,43.7,53.7,65.46,60.51,38.98,48.13,44.53,25.95,34.41,61.06,50.77,47.61,53.47,52.85,59.36,64.09,41.52,55.92,41.33,28.28,60.2,41.53,45.09,39.86,48.32
P100711,Player_0712,20,Laguna FC,Argentina,DEF,Derecho,26,2262,3.0,,27,1239,85.99408425403182,24,13,15,9,0,1,486.0,14.064209531517452,185.5238802711781,99.23383733933947,80.47709731109623,73.26023702825837,67,68,No,35.96,53.09,35.43,26.99,50.76,44.73,46.91,38.27,56.85,54.19,53.11,37.97,37.0,51.7,34.31,55.2,33.33,67.28,40.69,73.18,59.19,38.09,55.66,68.9,39.76,42.74,54.99,66.31,48.32,55.69,70.49,40.52,34.13,67.55,59.58,27.98,73.92,60.55,57.23,48.25,42.1,54.57,66.42,36.92,49.47,63.22,66.57,40.32,51.98,42.95,52.24,53.2,52.8,67.86,51.58,26.25,38.78,92.02,38.64,58.04,70.98,77.14,52.74,63.64,49.38,39.17,49.91,40.53,71.71,77.37,53.5
P100712,Player_0713,21,Porto Azul,Perú,GK,Derecho,18,1314,0.0,1.0,19,701,84.84496549051448,20,7,13,4,0,0,424.0,18.51124114510736,168.63407273804185,76.5628938973997,71.59835178693315,69.70310100686031,69,71,No,55.56,36.55,21.26,44.63,41.81,63.29,60.67,41.82,35.02,30.31,49.66,43.75,61.5,56.56,45.8,52.21,80.74,39.57,39.76,30.06,44.47,51.64,56.14,41.25,53.65,14.57,29.77,57.0,58.44,73.9,41.13,46.98,44.94,58.02,38.27,54.17,63.46,64.31,75.95,29.68,56.39,36.39,25.3,24.68,59.81,41.46,37.35,65.06,44.27,52.76,25.23,54.03,52.23,59.71,42.71,56.44,36.59,52.15,75.62,35.44,43.39,54.01,43.8,51.84,40.19,49.41,42.92,55.7,36.32,38.99,31.24
P100713,Player_0714,27,Real Verde,Argentina,FWD,Derecho,23,1541,4.0,3.0,34,1424,79.20707551569794,20,7,19,10,1,0,50.0,2.095328027851638,174.0115491179638,74.53217452973824,73.42628238964816,78.58379538615574,64,64,No,34.8,6.34,70.31,46.1,51.82,61.53,32.37,27.64,36.92,67.92,50.22,66.44,13.01,47.1,32.06,65.51,43.43,33.92,44.89,24.26,50.4,32.28,32.94,49.6,17.46,44.37,41.36,69.79,60.24,37.79,36.86,55.8,49.74,69.96,53.2,53.32,60.15,73.82,51.73,61.72,49.33,38.79,60.1,40.41,32.17,43.7,58.63,48.96,69.65,64.06,85.5,48.27,59.35,73.01,27.72,71.56,26.29,71.79,55.73,48.01,34.35,30.49,45.1,42.92,39.2,43.37,62.08,74.44,44.03,51.16,33.95
P100714,Player_0715,23,Laguna FC,Argentina,DEF,Izquierdo,16,1040,,,35,801,87.03061662034332,18,4,15,3,3,0,,3.2736999926997963,188.42976624509998,79.16625384008664,72.48721073080216,85.51661537743111,65,69,No,79.97,27.66,65.73,86.65,43.15,43.05,42.86,44.81,39.04,76.29,61.2,52.83,62.03,61.47,36.44,47.3,53.65,59.91,58.83,50.02,20.78,27.27,42.28,66.09,50.66,48.8,40.13,46.84,63.0,49.49,52.41,15.4,31.69,62.29,51.31,46.44,36.79,38.61,45.92,42.65,55.61,66.12,63.84,31.64,54.19,72.76,52.8,63.96,70.53,53.48,40.16,55.13,28.78,53.41,57.06,17.56,19.63,61.94,24.23,32.55,55.38,35.06,49.38,60.28,59.51,62.15,55.37,66.51,40.7,47.48,48.45
P100715,Player_0716,16,Universidad A,Argentina,GK,Izquierdo,21,1659,0.0,2.0,19,1001,67.62608921194435,21,14,14,1,0,1,1612.0,21.01420915448361,179.30362005026947,74.72063264826004,80.74844175069015,74.64178517569675,65,73,No,59.42,55.3,54.17,57.34,33.5,56.6,36.77,41.02,63.93,42.45,40.43,53.06,70.2,86.07,67.14,66.94,49.64,88.39,52.98,49.47,55.74,53.97,30.29,39.54,55.71,38.16,59.71,50.54,64.05,48.14,57.23,22.82,25.86,37.95,54.66,38.28,60.92,55.8,43.12,53.36,43.34,54.73,42.34,55.95,70.41,31.46,39.59,40.21,54.67,62.56,23.91,47.25,50.42,63.23,36.56,60.95,54.4,76.61,82.91,61.94,46.09,57.36,58.72,57.9,56.31,58.01,65.74,82.97,22.86,69.5,52.12
P100716,Player_0717,21,Real Verde,España,DEF,Izquierdo,20,1560,3.0,0.0,30,594,79.46792765260498,10,8,19,8,3,2,572.0,19.827913133213073,,71.63526286665942,63.287250830670445,93.51800261754221,64,71,No,41.1,56.28,44.33,50.82,84.68,44.86,44.23,38.98,48.74,54.38,71.51,52.91,59.93,35.77,22.14,64.16,40.2,14.44,76.56,70.03,47.22,38.4,33.22,47.54,60.28,49.89,50.85,77.49,27.22,57.13,61.28,47.63,71.44,65.16,57.19,42.92,34.65,25.83,71.11,82.41,59.59,52.99,52.15,54.27,65.38,25.38,51.07,43.01,53.3,23.07,35.19,29.66,57.53,46.39,46.53,61.86,43.82,63.35,46.49,62.79,64.69,50.34,73.69,38.22,41.53,14.64,49.12,31.13,69.74,47.69,41.54
P100717,Player_0718,26,Atlético Norte,Brasil,GK,Derecho,18,1116,1.0,2.0,25,1195,81.49748706579106,18,7,21,8,0,0,352.0,11.805064490843709,183.1937727778421,69.20214258170411,66.71070801574066,75.82166171475824,67,70,No,38.62,55.05,50.35,69.17,30.59,64.75,72.13,72.49,48.35,63.83,55.99,78.17,63.23,53.15,53.94,34.59,42.26,49.64,61.41,28.58,56.51,39.33,29.6,36.18,51.91,56.27,56.31,46.57,45.58,52.55,25.22,52.38,56.42,32.55,65.15,31.22,58.08,35.36,61.65,50.24,45.06,63.84,28.32,61.23,58.81,50.61,55.26,25.44,48.31,48.24,75.1,39.09,22.22,52.68,49.27,43.33,28.64,36.49,42.07,48.48,21.39,70.35,72.92,33.88,29.7,35.03,59.84,47.66,48.35,76.21,53.85
P100718,Player_0719,29,Independiente,Brasil,FWD,Izquierdo,15,1410,6.0,6.0,33,1259,78.54652695522893,25,12,15,8,0,0,295.0,8.584952585423594,169.41567326002007,66.71624424918618,61.69635754193348,85.26787722798474,81,87,No,78.79,59.32,76.81,73.1,49.03,22.36,45.86,53.56,62.23,76.65,36.9,50.64,58.58,31.32,55.88,51.78,72.86,30.17,49.19,59.39,48.77,30.12,41.97,53.11,88.06,31.22,48.87,53.14,61.89,36.51,54.29,84.19,31.74,52.15,61.35,50.89,52.12,59.99,51.09,60.97,44.83,56.65,40.24,46.81,49.45,38.81,26.28,31.3,46.45,65.91,55.35,64.94,59.42,64.64,43.54,50.94,46.98,49.52,28.14,57.6,48.41,67.43,31.27,14.75,54.97,36.25,55.77,58.74,73.53,61.22,61.93
P100719,Player_0720,16,,Brasil,FWD,Izquierdo,19,1672,5.0,4.0,31,776,84.66795636865294,19,15,19,6,2,0,202.0,6.741705356463188,180.56608306678785,71.63624901628845,63.009915885265215,72.66833678567448,67,72,No,78.58,50.66,48.49,69.37,60.4,42.41,41.6,52.75,33.86,46.69,49.93,39.07,46.54,37.35,88.13,75.41,45.56,34.86,5.5,28.56,64.32,48.0,54.01,58.52,43.42,67.09,57.62,47.15,48.59,66.77,62.05,27.9,68.76,54.45,43.67,36.68,46.47,49.71,36.28,54.75,32.23,13.45,51.0,58.03,63.22,67.74,25.53,53.38,63.56,50.88,49.08,57.32,66.67,50.25,54.25,39.63,37.95,27.23,22.49,58.32,47.81,47.76,60.75,77.68,51.46,31.98,50.96,62.94,23.83,67.81,36.23
P100720,Player_0721,30,City Club,Argentina,GK,Derecho,23,1932,0.0,0.0,21,958,86.30728533784438,24,5,13,4,0,0,256.0,11.368693505094217,,75.67718568455103,63.56379604966474,69.4098490893932,63,71,Sí,44.9,40.39,33.1,44.55,37.25,52.24,62.37,61.31,61.67,44.55,51.36,26.84,34.44,64.71,46.92,49.2,55.51,17.91,54.56,43.18,61.87,48.36,35.43,46.15,31.6,69.66,55.55,66.37,63.17,38.46,52.49,55.45,60.44,60.45,43.15,59.29,55.22,36.71,40.84,59.2,48.71,48.65,39.68,65.81,69.94,40.9,62.24,59.6,42.2,41.9,60.5,24.18,18.08,68.85,50.74,56.5,86.91,53.39,56.55,46.87,43.41,32.49,58.85,51.81,35.79,64.62,42.37,51.67,58.6,53.72,47.48
P100721,Player_0722,19,Universidad A,Portugal,FWD,Izquierdo,17,1258,4.0,3.0,29,1075,73.19877422043521,18,16,12,6,1,1,152.0,6.696600332335698,188.75499417906735,72.88364163192664,63.29271984314198,63.90960585547535,59,60,No,37.98,65.44,27.04,58.79,37.48,63.84,33.08,55.67,70.95,39.63,49.78,48.26,44.68,48.69,26.54,57.47,46.1,47.93,63.56,40.6,50.88,12.44,80.65,69.56,44.86,78.65,56.27,17.26,37.78,58.09,42.26,42.51,56.21,64.22,38.41,79.19,47.73,49.46,48.45,30.97,39.19,27.95,29.65,34.62,43.99,36.68,42.21,51.44,38.45,49.27,74.26,41.62,45.52,55.47,64.21,42.98,37.97,60.38,61.3,39.92,54.06,68.27,73.99,67.57,55.98,44.27,46.05,48.08,51.2,61.75,45.97
P100722,Player_0723,23,Marítimo,Francia,DEF,Derecho,21,1428,1.0,2.0,25,1232,68.55482052323357,25,10,16,7,0,0,50.0,1.60812547987804,180.78022403741235,77.63108671755245,70.11351703532709,64.67903103883012,66,74,No,60.16,48.49,58.33,54.19,43.17,52.47,41.49,38.87,60.13,55.06,48.46,60.35,40.8,39.73,28.57,34.29,47.47,79.07,31.55,20.28,45.86,51.64,36.55,66.9,37.56,46.15,51.1,70.66,62.45,55.53,53.83,60.33,79.29,23.8,34.97,35.41,77.2,25.9,29.42,49.0,69.58,65.2,45.82,39.5,54.62,29.14,82.65,55.55,80.5,45.06,45.89,55.1,47.77,47.09,28.23,47.91,25.57,38.16,43.45,35.94,47.37,46.68,89.44,62.91,52.98,30.92,37.25,26.97,56.76,39.24,57.15
P100723,Player_0724,27,Deportivo Sol,Argentina,DEF,Izquierdo,19,1330,0.0,0.0,19,873,81.68010369313289,21,14,10,8,0,0,1038.0,11.312084793145178,164.9315193319562,68.42017636315552,61.899170400994066,81.90010648177551,71,79,No,46.22,52.7,62.94,59.96,48.1,65.73,68.39,59.86,21.54,14.15,39.19,30.26,77.28,52.76,39.34,58.15,25.63,67.19,69.47,41.88,47.82,41.36,54.67,43.07,52.08,53.47,30.48,75.16,64.23,47.93,35.44,53.54,68.25,22.44,39.11,50.77,72.42,50.51,46.45,54.65,65.59,52.23,39.4,62.6,63.2,74.2,53.98,44.87,41.78,40.01,31.99,53.47,83.92,87.13,30.82,56.61,48.59,45.6,54.25,75.84,61.21,61.84,31.12,56.71,49.41,69.55,33.37,29.45,60.5,64.83,56.36
P100724,Player_0725,32,Rangers,España,DEF,Derecho,17,1479,0.0,3.0,21,753,76.39483844994203,21,12,10,10,3,0,990.0,17.77662048891773,184.18589606390702,71.7501604096712,70.06034640352792,76.94433391667862,60,69,No,42.03,38.42,32.33,39.0,46.24,41.08,73.52,72.14,62.79,68.31,30.59,60.77,49.47,43.09,45.76,45.95,44.31,40.77,29.89,26.42,56.03,7.86,79.18,40.68,23.0,57.83,47.97,35.78,41.39,48.66,66.26,10.33,54.78,74.69,37.78,61.22,60.07,78.22,53.52,60.55,65.98,59.26,36.61,39.07,54.01,63.01,55.07,34.46,46.32,29.19,58.82,79.69,57.9,20.67,51.58,49.78,42.04,19.33,57.18,64.21,36.74,36.59,45.24,76.14,45.75,38.51,44.01,58.68,19.65,46.52,44.78
P100725,Player_0726,24,Marítimo,España,GK,Derecho,12,948,0.0,0.0,15,791,72.56069409412696,15,10,15,10,1,0,1985.0,34.7367253742881,166.27217191360552,64.7535361194233,77.5366808360633,70.6494459908724,61,66,No,50.37,79.09,43.95,34.01,16.48,47.83,52.45,77.21,77.91,40.05,62.11,32.74,51.09,48.05,36.86,48.19,62.65,66.45,47.83,48.69,22.41,54.11,46.02,48.64,42.78,35.77,36.9,39.85,30.1,54.37,58.41,47.93,52.65,46.56,67.13,50.81,54.16,62.05,49.64,70.9,40.03,75.89,47.05,40.21,26.47,63.07,44.52,52.15,53.92,42.68,66.1,56.82,37.22,29.84,61.72,46.38,60.47,46.26,53.18,62.08,27.48,75.29,55.63,19.34,70.22,64.83,47.15,70.94,40.42,48.05,85.17
P100726,Player_0727,27,Laguna FC,Colombia,GK,Derecho,13,1157,0.0,1.0,28,1325,73.80660845994099,20,10,18,7,0,0,374.0,9.577770692868507,170.33552167824152,86.9252888693398,61.09968893226569,71.10665826407579,71,74,No,55.34,61.27,46.43,63.89,31.79,36.74,43.45,51.02,55.49,42.66,59.98,42.17,13.84,30.21,74.41,39.01,41.05,28.16,58.59,43.6,48.58,48.23,24.66,42.16,68.28,52.21,21.8,47.83,43.32,44.0,41.13,41.09,47.79,40.19,62.95,39.5,32.08,67.2,42.73,45.08,23.18,20.84,49.72,58.34,69.05,48.0,50.99,41.66,60.26,53.98,39.92,43.19,29.46,41.23,54.59,55.51,37.57,27.75,45.98,85.56,54.73,32.15,44.82,37.28,54.95,30.78,62.88,49.96,49.37,34.21,38.91
P100727,Player_0728,16,Laguna FC,Portugal,GK,Derecho,17,1054,0.0,0.0,17,994,79.79844633137837,15,8,15,12,1,0,732.0,31.773220232475136,183.7634287018446,62.13631053422561,69.23863512675362,65.77043984962908,64,71,Sí,70.12,68.29,29.87,11.56,31.45,54.6,46.2,41.51,24.78,30.92,37.57,51.97,62.04,39.1,37.83,35.23,66.74,46.02,53.27,44.24,26.3,44.52,59.62,44.87,45.1,27.44,72.9,49.34,66.91,42.7,59.51,52.85,59.11,86.98,51.92,46.41,59.5,37.82,37.84,49.85,50.44,79.42,32.88,50.93,52.43,33.74,57.74,60.1,52.86,62.32,26.64,64.4,36.12,24.18,51.72,16.95,50.76,58.26,27.72,35.7,55.5,36.57,30.88,44.02,65.03,71.4,34.71,64.3,65.45,77.71,45.83
P100728,Player_0729,28,Real Verde,Francia,DEF,Izquierdo,32,2720,2.0,2.0,27,1059,74.73372074205045,22,11,18,14,0,0,149.0,6.9829213254286255,186.43457212426813,78.0254440642357,75.43659583250665,70.73667227231687,69,75,No,45.49,51.79,56.32,42.09,50.11,54.36,70.82,57.17,54.79,59.77,82.2,57.77,56.02,71.14,61.09,24.81,33.41,57.77,31.63,57.95,65.46,51.33,49.71,48.63,55.58,29.69,59.38,65.78,70.16,27.38,71.37,51.89,56.01,53.7,43.64,32.77,31.7,59.8,31.84,51.35,61.29,40.25,77.77,46.63,53.52,46.46,38.65,66.57,41.17,42.05,28.97,45.56,40.15,76.58,61.19,39.87,53.52,41.9,39.83,24.31,37.2,63.28,50.39,48.32,43.17,43.93,67.89,53.62,60.84,54.18,62.2
P100729,Player_0730,28,Independiente,Colombia,MID,Derecho,25,2150,1.0,2.0,19,850,78.08953064417562,18,12,19,3,1,0,,58.53819390338286,,65.0313228867101,75.41917646001298,83.7264411897085,77,79,No,34.07,66.35,47.14,66.46,63.31,62.18,59.65,38.0,82.71,39.19,60.44,41.65,66.52,45.34,72.85,61.73,88.0,23.52,54.22,59.48,31.86,70.76,29.07,39.83,58.95,15.87,42.81,66.58,36.33,63.64,60.79,31.78,29.19,48.34,50.16,56.78,33.83,56.05,64.84,46.88,84.71,38.79,52.54,47.3,36.68,83.72,48.14,41.3,34.08,66.11,69.8,66.64,46.39,49.19,53.83,30.38,35.86,80.75,66.78,41.35,37.38,61.35,80.07,48.7,50.1,71.94,44.36,53.4,51.93,30.37,58.71
P100730,Player_0731,19,Laguna FC,Argentina,GK,Derecho,20,1540,0.0,1.0,15,902,73.28486207168982,16,8,18,11,1,0,84.0,3.1869971901761946,172.51802206363422,71.96148604691297,70.22337696602486,60.152298485212626,81,88,No,60.89,67.58,33.76,81.73,42.44,64.42,58.04,72.41,37.25,51.47,50.35,44.61,23.43,67.89,51.51,73.4,19.14,45.66,44.88,41.87,48.02,53.22,43.31,52.66,41.62,69.6,53.87,56.07,29.99,59.26,62.99,64.91,26.98,61.83,58.59,49.7,51.44,50.37,42.58,32.32,34.07,46.47,51.42,82.25,59.93,50.19,46.13,45.96,55.1,40.43,53.09,25.11,51.91,34.98,28.17,57.58,44.49,46.54,32.77,50.79,54.35,70.8,61.91,53.17,53.63,65.69,43.68,43.63,30.28,32.42,61.57
P100731,Player_0732,25,Rangers,España,DEF,Derecho,16,976,0.0,1.0,16,336,75.92853792097549,16,10,15,5,0,0,323.0,7.9050702147859,172.18845970141786,79.7274216154502,70.2448068121911,82.87887127350389,66,68,No,68.51,64.96,48.73,46.86,40.64,47.74,61.21,52.43,66.44,43.57,46.13,34.79,60.85,21.84,70.16,66.31,72.76,55.34,86.63,66.84,64.87,56.65,29.97,50.17,45.15,47.6,49.08,61.41,51.76,33.54,28.49,60.39,37.39,23.1,50.74,58.23,51.11,40.64,76.46,32.44,56.91,58.25,53.68,56.85,65.11,40.97,57.43,47.79,38.03,34.14,45.61,56.3,46.86,58.57,59.87,47.29,57.44,85.36,65.47,24.5,78.05,60.87,37.29,42.94,68.36,58.58,60.27,36.8,46.75,43.33,62.14
P100732,Player_0733,25,,Colombia,MID,Izquierdo,22,1408,1.0,2.0,25,1037,,28,7,10,9,1,0,298.0,13.736661225618592,167.23755298086724,77.383393223337,73.49000889214622,72.13291713650158,70,77,No,43.85,42.55,45.43,64.85,55.79,68.29,62.22,71.61,59.51,32.94,26.0,59.69,59.01,40.74,53.71,43.18,42.6,28.5,50.67,42.25,55.68,23.7,59.03,42.27,34.0,43.4,26.03,45.64,51.85,51.09,56.9,41.48,61.69,53.99,62.24,74.89,26.73,44.26,38.56,82.07,58.96,54.31,67.94,50.19,57.0,43.16,29.53,63.46,35.6,61.23,66.25,16.33,65.67,53.82,35.45,23.9,48.94,47.32,66.38,50.97,33.68,26.69,52.2,50.06,69.81,42.62,56.28,48.01,9.47,60.74,43.61
P100733,Player_0734,27,Marítimo,Colombia,GK,Derecho,19,1178,1.0,4.0,30,1050,87.99048318683678,17,8,14,4,1,0,457.0,22.681143590988686,189.50805999856223,88.1691054743562,71.80501030562203,63.724888311886254,87,90,No,75.87,45.34,72.61,56.65,64.01,37.42,75.25,45.79,63.33,43.38,37.4,71.86,41.46,53.76,40.19,20.07,51.99,73.73,37.43,39.6,52.46,54.44,41.24,30.2,56.41,41.31,63.08,36.35,43.77,36.13,49.67,38.08,58.91,47.5,53.6,52.91,34.67,75.71,69.1,38.18,29.0,47.49,36.44,44.23,44.92,26.77,32.51,30.44,59.99,43.48,62.19,27.6,53.62,55.12,52.02,59.56,38.47,60.91,37.89,42.82,58.29,69.35,25.57,33.56,52.64,66.54,13.32,20.44,75.56,87.71,52.83
P100734,Player_0735,23,Deportivo Sol,Argentina,MID,Derecho,20,1280,2.0,2.0,24,948,83.88074846378093,23,9,15,6,2,0,304.0,9.016415718791805,171.668531324482,70.13002138178004,75.82970173435561,78.07700203122408,57,61,Sí,46.95,34.71,87.19,18.19,31.42,89.01,34.5,41.56,60.2,57.22,56.65,72.43,35.63,52.62,49.19,36.81,51.56,58.41,58.77,66.04,49.4,34.89,29.24,43.08,29.71,39.34,32.27,40.18,76.75,48.15,73.58,56.27,40.66,48.15,25.24,45.03,30.34,58.98,43.48,45.45,43.73,63.48,36.65,35.66,55.14,66.29,54.97,82.8,35.99,17.5,57.31,47.7,57.07,62.85,27.12,45.7,58.79,53.83,47.36,61.07,64.95,19.23,73.64,31.66,58.93,45.04,68.82,60.82,58.84,53.33,41.94
P100735,Player_0736,21,Porto Azul,Uruguay,DEF,Izquierdo,24,1584,1.0,0.0,16,585,80.63809884281015,18,10,14,5,0,0,730.0,34.848030258395106,170.10648239189985,80.95551799712395,76.60576914917716,56.35762333548112,75,82,No,63.06,68.8,54.6,59.08,36.36,76.46,35.04,60.45,51.43,43.56,42.33,58.3,36.65,44.92,31.09,44.9,58.87,51.68,32.3,49.21,82.41,29.54,53.1,64.88,30.81,42.2,67.17,36.33,59.46,60.57,38.7,50.07,83.91,41.97,70.23,60.13,51.43,54.1,64.92,40.47,49.57,14.44,81.19,47.7,60.43,60.99,53.22,42.71,32.07,29.15,36.96,56.14,62.31,45.47,51.06,49.37,38.34,59.65,63.01,10.09,68.41,39.83,65.44,55.77,53.22,44.42,30.56,28.92,20.16,51.92,46.14
